,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,268445,School Food Punishment - flashback trip syndrome [Insane] (Damnae),DT3,USA States Cup 2020 Round of 16,1-10000
,1848985,S3RL - Catchit (Radio Edit) [Ex] (Rolniczy),FM1,USA States Cup 2020 Round of 16,1-10000
,123708,Inspector K - Disconnected Hardkore (CanBlaster Remix) [Reconnected] (Shiirn),FM2,USA States Cup 2020 Round of 16,1-10000
,1584907,android52 - the incredible food groove [Extra] (pishifat),FM3,USA States Cup 2020 Round of 16,1-10000
,1399834,Camellia - Dans la mer de son [Maelstrom] (PoNo),TB,USA States Cup 2020 Round of 16,1-10000
,,,,,
,2335100,AliA - utopia [Feelings] (Akitoshi),NM1,USA States Cup 2020 Quarterfinals,1-10000
,2164735,deleted beatmap,NM2,USA States Cup 2020 Quarterfinals,1-10000
,2011189,Silentroom - Nhelv [Shiirn's inferiorem] (Nyxa),NM3,USA States Cup 2020 Quarterfinals,1-10000
,2133726,Nanahoshi Kangengakudan - Meikaruza [Dance] (Snowin),NM4,USA States Cup 2020 Quarterfinals,1-10000
,2106420,tarolabo - Zeitmesser [Chronometer] (Zetera),NM5,USA States Cup 2020 Quarterfinals,1-10000
,50663,DJ YOSHITAKA - Evans [ignore's Another] (Jerrysr),NM6,USA States Cup 2020 Quarterfinals,1-10000
,2045766,Enter Shikari - Radiate [SENSEABEL'S EXTRA] (h4d0uk3n1),HD1,USA States Cup 2020 Quarterfinals,1-10000
,2227739,U1 overground - Endorphin [piroshki's EXPERT] (Yooh),HD2,USA States Cup 2020 Quarterfinals,1-10000
,2349207,ELFENSJoN - Akayake no Majo [Kalibe x lu^3's Extra] (Hey lululu),HD3,USA States Cup 2020 Quarterfinals,1-10000
,2267030,Minato Aqua - Dadadada Tenshi [Tenshi] (Amateurre),HR1,USA States Cup 2020 Quarterfinals,1-10000
,2011421,kors k - Playing With Fire [Extra] (deetz),HR2,USA States Cup 2020 Quarterfinals,1-10000
,1463054,Kucchi vs Akki - Yakumo >>JOINT STRUGGLE [Another] (Muya),HR3,USA States Cup 2020 Quarterfinals,1-10000
,773184,Aya Hirano - Hare Hare Yukai [Insane] (CDFA),DT1,USA States Cup 2020 Quarterfinals,1-10000
,2365667,Lix - Labyrinth -Black Trance Mix- v2.0 [rrtyui's Insane] (Matrix),DT2,USA States Cup 2020 Quarterfinals,1-10000
,1654261,Korol' i Shut - Marionetki [Insane] (tilk1233),DT3,USA States Cup 2020 Quarterfinals,1-10000
,19696, - His World [Insane] (buraimaster1234),DT4,USA States Cup 2020 Quarterfinals,1-10000
,2259971,TUYU - Anoyo-iki no Bus ni Notte Saraba. [Blackrash's Extra.] (Deca),FM1,USA States Cup 2020 Quarterfinals,1-10000
,1632337,MAX MAXIMIZER vs. DJ TOTTO - Rebellio [REALARU'S EXTRA] (Realazy),FM2,USA States Cup 2020 Quarterfinals,1-10000
,37166,IOSYS - Okuu's Nuclear Fusion Dojo [v2b's Insane] (Mafiamaster),FM3,USA States Cup 2020 Quarterfinals,1-10000
,1251769,BL-Records - Midway Colors [Urakaze] (CXu),TB,USA States Cup 2020 Quarterfinals,1-10000
,,,,,
,1900365,Kurosaki Maon - Setsuna no Kajitsu [captin lfj's Paradise] (jonathanlfj),NM1,USA States Cup 2020 Semifinals,1-10000
,1421048,Ino - Kokeshineko Medore [Expert] ([ -Scarlet- ]),NM2,USA States Cup 2020 Semifinals,1-10000
,1657931,CELLON. - Labyrinth of Darkness [Mun's Extreme] (Mir),NM3,USA States Cup 2020 Semifinals,1-10000
,2318302,Children Of Bodom - Tie My Rope [FCL's Extra] (Mazzerin),NM4,USA States Cup 2020 Semifinals,1-10000
,2185651,umu. - humanly [Expert] (Luscent),NM5,USA States Cup 2020 Semifinals,1-10000
,1578351,factal - Wake Up While Sleeping [Decubitus Paralitis] (Nokris),NM6,USA States Cup 2020 Semifinals,1-10000
,1852786,Camellia - The King Of Lions [Extra] (Regou),HD1,USA States Cup 2020 Semifinals,1-10000
,1694395,Nekomata Master+ - Proof of the existence [New World] (IceKalt),HD2,USA States Cup 2020 Semifinals,1-10000
,2371574,KOTOKO - jihad [Insane+] (Mariko Sakuragi),HD3,USA States Cup 2020 Semifinals,1-10000
,1963713,ONE OK ROCK - Kanzen Kankaku Dreamer [Judgement] (Nevo),HR1,USA States Cup 2020 Semifinals,1-10000
,1594975,Sota Fujimori - DANCE ALL NIGHT [-kevincela-'s Extra] (- Yoshimaro -),HR2,USA States Cup 2020 Semifinals,1-10000
,196888,Sonic Syndicate - Denied [Insane] (P o M u T a),HR3,USA States Cup 2020 Semifinals,1-10000
,2096920,Utsu-P - Corona [Insane] (Net0),DT1,USA States Cup 2020 Semifinals,1-10000
,1914105,Foreground Eclipse - In A Night When Her Sorrow Resounds Around [tatemae's Lunatic] (Seni),DT2,USA States Cup 2020 Semifinals,1-10000
,548641,High Contrast - The Agony & the Ecstasy (feat. Selah Corbin) [pishi's Insane] (samplefish),DT3,USA States Cup 2020 Semifinals,1-10000
,1832018,Takaki Moriya - Ciao carina [Tragedy] (LMT),DT4,USA States Cup 2020 Semifinals,1-10000
,2311523,Hana - Kuukirikigaku Shoujo to Shounen no Uta [Garden & ak74's Jabberwocky Extra] (ak74),FM1,USA States Cup 2020 Semifinals,1-10000
,131286,Hatsune Miku - Atama no Taisou [0108] (val0108),FM2,USA States Cup 2020 Semifinals,1-10000
,58063,beatMARIO - Night of Knights [SOLO] (DJPop),FM3,USA States Cup 2020 Semifinals,1-10000
,1034570,Oreore-Usagi - Reset My Refrain [Reset] (captin1),TB,USA States Cup 2020 Semifinals,1-10000
,,,,,
,1689229,Ribonnu - -ERROR [Lost] (Toumei Dragon),NM1,USA States Cup 2020 Finals,1-10000
,1907933,xi remixed by cosMo@bousouP - FREEDOM DiVE [METAL DIMENSIONS] [Extra] (Cherry Blossom),NM2,USA States Cup 2020 Finals,1-10000
,2226504,Cranky vs. MASAKI - ouroboros -twin stroke of the end- [Flask's Expert] (celerih),NM3,USA States Cup 2020 Finals,1-10000
,832750,Hatsune Miku - Tonchinkan Feast [Kaizo Trap] (kwk),NM4,USA States Cup 2020 Finals,1-10000
,2032559,"Camellia - werewolf howls. [""Growling"" Long ver.] [Extra] (Regou)",NM5,USA States Cup 2020 Finals,1-10000
,2195883,lapix - Nexta [CORRUPTION] (Realazy),NM6,USA States Cup 2020 Finals,1-10000
,1447689,Sara - Ren Ren Ai Ai Cir Cir Cula Cula Tion Tion [Extra] (pishifat),HD1,USA States Cup 2020 Finals,1-10000
,1793422,Reol - Saisaki [Extra] (cRyo[iceeicee]),HD2,USA States Cup 2020 Finals,1-10000
,2428598,Ayane - Genjutsu no Crossroad [Mariko Sakuragi's Extra] (Bellicose),HD3,USA States Cup 2020 Finals,1-10000
,1296925,Aqours - Aozora Jumping Heart [Akitoshi's Extreme!!] (Sakurauchi Riko),HR1,USA States Cup 2020 Finals,1-10000
,1519914,Sound Souler - Paradise [Tsumia's Extra] (kwk),HR2,USA States Cup 2020 Finals,1-10000
,735004,Exilia - Lifegame [Expert] (P o M u T a),HR3,USA States Cup 2020 Finals,1-10000
,1970133,"Akatsuki Records - Yuuki Kairai, Arui wa Sono Ai to Saisei [Lunatic] (Crissa)",DT1,USA States Cup 2020 Finals,1-10000
,74117,DJ Command - Smooooch (Akiba Kobo Mix) [Collab] (Natteke),DT2,USA States Cup 2020 Finals,1-10000
,1290503,Ito Kanako - Find the blue [don't look at me] (Mirash),DT3,USA States Cup 2020 Finals,1-10000
,87803,BACK-ON - with you feat.Me [Tales of Remix] [World] (ztrot),DT4,USA States Cup 2020 Finals,1-10000
,2527866,Ayaponzu* - Justice Monster [Extra] (Settia),FM1,USA States Cup 2020 Finals,1-10000
,1406742,Kraus - More Death [loss] (cyprianz5),FM2,USA States Cup 2020 Finals,1-10000
,100237,P-Model - Logic Airforce [KIRBY Mix] (nullset),FM3,USA States Cup 2020 Finals,1-10000
,1915912,weyheyhey !! - I'm Your Daddy (Extended Edition Bluray Box Set mix) [Paternal Wrath] (Jean-Michel Jr),TB,USA States Cup 2020 Finals,1-10000
,,,,,
,2367179,Kitamura Eri - witch spat out a curse [Vanity] (Mordred),NM1,USA States Cup 2020 Grand Finals,1-10000
,1763938,Shounen Radio - neu [end?] (Realazy),NM2,USA States Cup 2020 Grand Finals,1-10000
,2352892,Camellia feat. Camellia - Iro o Ushinatta Machi [The Light in the Darkness] (Slaked),NM3,USA States Cup 2020 Grand Finals,1-10000
,890911,Kuroneko Dungeon - Ryoushi no Umi no Lindwurm [Vert's Extreme] (Crystal),NM4,USA States Cup 2020 Grand Finals,1-10000
,2496721,Fleshgod Apocalypse - The Violation [pishi's Extra] (Mazzerin),NM5,USA States Cup 2020 Grand Finals,1-10000
,2097855,lapix - NEO GRAVITY (Cranky Remix) -RS2018 Edit- [Event Horizon 2.0] (Cassu2),NM6,USA States Cup 2020 Grand Finals,1-10000
,2221627,Nekrogoblikon - Mold [A Spider on the Wind] (Icekalt),HD1,USA States Cup 2020 Grand Finals,1-10000
,1063714,UPLIFT SPICE - Cult [..!] (Deramok),HD2,USA States Cup 2020 Grand Finals,1-10000
,1945907,Minamotoya feat. Kuroa* - Hana Kagerou [Yokes' Expert] (404 AimNotFound),HD3,USA States Cup 2020 Grand Finals,1-10000
,2140939,nano - Nevereverland [Relentless] (jas),HR1,USA States Cup 2020 Grand Finals,1-10000
,1220396,Sota Fujimori - polygon [Expert] (Kaifin),HR2,USA States Cup 2020 Grand Finals,1-10000
,2071581,Luck Ganriki - Usan no Kaori (feat. Kino Nei) [ExtrA] (Shirasaka Koume),HR3,USA States Cup 2020 Grand Finals,1-10000
,1485507,Trivium - Down From The Sky [Heavensfall] (Arf),DT1,USA States Cup 2020 Grand Finals,1-10000
,263702,Rib - e-scape [Evasion] (SapphireGhost),DT2,USA States Cup 2020 Grand Finals,1-10000
,93842,DJ Fresh - Gold Dust [Insane] (galvenize),DT3,USA States Cup 2020 Grand Finals,1-10000
,37318,Alestorm - Keelhauled [Insane] (awp),DT4,USA States Cup 2020 Grand Finals,1-10000
,2564546,Nekrogoblikon - Dressed as Goblins [Extreme] (Dada),FM1,USA States Cup 2020 Grand Finals,1-10000
,2011762,The Black Dahlia Murder - Widowmaker [Crimes of Lust] (HML),FM2,USA States Cup 2020 Grand Finals,1-10000
,217493,Falcom Sound Team jdk - RELEASE OF THE FAR WEST OCEAN [Corruption] (CSY the corrupt),FM3,USA States Cup 2020 Grand Finals,1-10000
,2082447,Imperial Circus Dead Decadence - Uta [Eternum] (Raikozen),TB,USA States Cup 2020 Grand Finals,1-10000
,,,,,
,1513645,BUTA-OTOME - Blue Fireworks [Reminiscence] (BarkingMadDog),NM1,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,902716,Ice - Amber Wishes [toybot's Extreme] (JBHyperion),NM2,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,1164369,Nanahoshi Kangengakudan - Andromeda [Alpheratz] (Nattu),NM3,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,1701907,KEiNA - Karen Setsugetsuka (Artethia & Epsilon Remix) [Skystar x fanzhen's Extra] (Lasse),NM4,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,49612,07th Expansion - Aci-L [ignore's Insane] (AngelHoney),HD1,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,992223,Morimori Atsushi - Tits or get the fuck out!! [Frey's Insane!!] (Regou),HD2,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,258384,An - Encryption [Kloyd's Extra] (HelloSCV),HR1,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,720096,Feint - Reprise [Insane] (Secretpipe),HR2,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,133852,Sakaue Nachi - Light travel distance RAYTO MIX [Lunatic] (Frostmourne),DT1,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,673924,Mami Kawada - sense [Inyus' Light Insane] (Gaia),DT2,osu!RunnerUps 1v1 Summer Showdown Qualifiers,5000-10000
,,,,,
,804960,yuikonnu - caramel heaven [Chocolate Heaven] (Fast),NM1,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,252094,"Suzaku - Anisakis -somatic mutation type ""Forza""- [Kaiden] (Maddy)",NM2,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,1762322,BONEZ MC & RAF Camora - 500 PS [05.10.2018] (Fridolin),NM3,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,1858570,PSYQUI - Raise Your Hands (feat. Such) [run away] (Nathan),NM4,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,2635981,UNDEAD CORPORATION - Frozen [Expert] (Daycore),NM5,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,180565,Nuage - Don't Hide These Feelings [Fantasy] (spboxer3),HD1,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,628753,Foreground Eclipse - To The Terminus [RLC's Extra] (Giralda),HD2,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,2273615,Cranky - Libera me [Muya's Insane] (Kloyd),HR1,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,2220146,Harito - Geist [Insane] (MaridiuS),HR2,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,543814,senya - Koyoi Index [Lunatic] (jonathanlfj),DT1,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,98168,ALiCE'S EMOTiON - Sweet Play [gowww's Insane] (S i R i R u),DT2,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,1870002,wavforme x Annabel - own phrases [Abyss] (captin1),TB,osu!RunnerUps 1v1 Summer Showdown Round of 32,5000-10000
,,,,,
,1707318,FELT - Oblivion [Far Away] (MaridiuS),NM1,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1638990,DJ YOSHITAKA - FLOWER [Spiral] (QuiescentRabbit),NM2,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,2112706,Nanahoshi Kangengakudan - Sainou Shredder [Expert] (Antares-),NM3,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1392667,ak+q - Vexaria [Sharu's Expert] (Pentori),NM4,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1465149,yuikonnu & ayaponzu* - Happy Halloween [Happy Halloween] (Loneight),NM5,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1694799,xi-on - Mysterious Mountain [Vintage] (Dada),HD1,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1513623,Fractal Dreamers - Paradigm Shift [Expert] (appleeaterx),HD2,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,147370,Jun.A - Ghost Lead [Lunatic] (Scorpiour),HR1,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1363850,Kino Hiko - The Noise of Rain [Extra] (Battle),HR2,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,113679,FELT - Flower Flag [happy30] (y u z u k i),DT1,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1538482,Duoscience - Indifferences [Nowa's Light Insane] (Mir),DT2,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,1000747,Noriko Mitose - Duel Alternatives [DepthStar's Verethragna] (Depths),TB,osu!RunnerUps 1v1 Summer Showdown Round of 16,5000-10000
,,,,,
,1524183,Dreamcatcher - Full Moon [Moonlight] (Natsu),NM1,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,795867,xi - Hesperides [Master] (Crier),NM2,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,2233533,ZUTOMAYO - Haze Haseru Haterumade [Spiral] (Nathan),NM3,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1030937,USAO - The storm broke [Maelstrom] (ProfessionalBox),NM4,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,744672,UNDEAD CORPORATION - Everything will freeze [Extra] (sjoy),NM5,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1641637,RUMI - Densetsu no Matsuri [Oni] (Net0),HD1,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1027895,Memme - Avalanche [Bonzi's Extra] (byfar),HD2,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1965586,Liz Triangle - Immortal Philosophy [Sisterly Love] (Jounzan),HD3,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1863246,HyuN - Infinity Heaven [Ad Infinitum] (Niva),HR1,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,1443510,baker - Kimi ga Kimi ga -vocanico remix- [Extra] (jonathanlfj),HR2,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,722674,DevilishP feat.GUMI - Yume Maboroshi [Fantasy] (Natsu),HR3,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,255677,Nekomata Master feat. *spiLa* - Clumsy thoughts [Insane] (Apricot),DT1,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,155049,IOSYS feat. NJK Record - Miracle-Hinacle [Collab] (Hinacle),DT2,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,283992,xi - Parousia [-kevincela-'s Another] (HelloSCV),DT3,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,2176942,Diao Ye Zong feat. Meramipop - Karakurenai no Kage [Bon Odori] (Melwoine),TB,osu!RunnerUps 1v1 Summer Showdown Quarterfinals,5000-10000
,,,,,
,1082145,Ayalis - Ai o Chikaishi Hime Kazari [captin's Extra] (handsome),NM1,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1794298,a_hisa - Kreutzer [Risen Flame] (ByYoshi14),NM2,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,168031,Beatdrop - Phase 1 [SHD] (rickyboi),NM3,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1219592,Mitsuyoshi Takenobu no Ani - Amphisbaena [Demonic Another] (toybot),NM4,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,2207682,Shade - Ontology [Zelq's Extra] (LMT),NM5,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,634351,SHK - Identity Part III [SHD] (ktgster),HD1,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,2428503,PSYQUI - Eyes on me feat. Such [coco's Expert] (JeZag),HD2,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,277522,HujuniseikouyuuP - MISTAKE [Chewu] (val0108),HD3,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1760798,iru1919 - Tenko [Expert] (Seto Kousuke),HR1,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1722890,team Umifure - DEEP BLUE TOWN e Oide yo [Hello] (Hanazawa Kana),HR2,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1207223,96neko - Uso no Hibana [Extra] (Yasaija 714),HR3,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,372326,Nightwish - Bye Bye Beautiful [Shiro's Insane] (neonat),DT1,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,682520,zts - resurrectedreplayer [THE GREAT DETECTIVE] (EvilElvis),DT2,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1401096,senya - Shunkan Everlasting [Mo's Insane] (Naotoshi),DT3,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,1391631,Demetori - Seijouki no Pierrot ~ The MadPiero Laughs [Extra Stage] (jonathanlfj),TB,osu!RunnerUps 1v1 Summer Showdown Semifinals,5000-10000
,,,,,
,1900365,Kurosaki Maon - Setsuna no Kajitsu [captin lfj's Paradise] (jonathanlfj),NM1,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1139787,UNDEAD CORPORATION - Seven Colors [Concerto] (Realazy),NM2,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,2047528,Suzuki Konomi - Cyber Thunder Cider [SAIBAA SANDAA SAIDAA] (Nattu),NM3,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,2020375,Silentroom - Nhelv [Extreme] (Monarch),NM4,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1938201,Camellia - Diastrophism [Real's Extreme] (Regou),NM5,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,499839,otetsu - Yokuatsu Sakuran Girl [HW's Expert] (ZZHBOY),NM6,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,56830,TAKA respect for J.S.B - Ubertreffen [Another] (kiddly),HD1,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1259186,m@sumi - Hengen Jizai [Extra] (thzz),HD2,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,986375,ChouCho - bouquet [Ex] (Kibbleru),HD3,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1582579,Cranky - Hanaarashi [Collab Extra] (Mirash),HD4,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,195477,Anamanaguchi - Blackout City [Blackout] (Sushi),HR1,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,140665,Memme - BSPower Explosion [Extra] (AngelHoney),HR2,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,240488,t+pazolite - cheatreal [Extra] (caren_sk),HR3,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1573887,Sound Souler - Paradise [Asaiga & kwk's Expert] (kwk),HR4,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,542640,Nightwish - She Is My Sin [Insane] (liangv587),DT1,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,152179,ALiCE'S EMOTiON - LUNA [Insane] (Frostmourne),DT2,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,417897,Giga-P - Electric Angel [Electric Angel] (koreapenguin),DT3,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,1986056,onoken - Cristalisia [Insane] (Mir),DT4,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,779179,Demetori - Kuuchuu ni Shizumu Kishinjou ~ Counter-Clock World [Extra Stage] (GoldenWolf),TB,osu!RunnerUps 1v1 Summer Showdown Finals,5000-10000
,,,,,
,1360912,SawanoHiroyuki[nZk]:Tielle & Gemie - sh0ut [aL†aiR] (Gaia),NM1,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,2477046,BABYMETAL - Amore - Aoi Hoshi - [FrenZ's Extreme] (Chanci),NM2,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1457925,toby fox vs. Ferdk - Battle Against a True Hero [Genocide] (Hobbes2),NM3,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,2371698,Zekk - Duplication [Extra] (Realazy),NM4,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1636127,Katagiri - Reso*nyan*ce Fever [Another] (Snow Note),NM5,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1578351,factal - Wake Up While Sleeping [Decubitus Paralitis] (Nokris),NM6,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1522904,IOSYS - Danzai Yamaxanadu [AR8] (walaowey),HD1,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1974246,Akira Complex - Ether Strike [Icekalt's Extra] (Mun),HD2,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,2259972,TUYU - Anoyo-iki no Bus ni Notte Saraba. [Hallucination.] (Deca),HD3,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1630245,An - Catanoph [Lavender's Extra] (Ryuusei Aika),HD4,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1844892,Tatsh - Lunatic Tears... (Tatsh Remix) [Vintage] (Dada),HR1,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1152014,Nizikawa - F.K.S. [Collab GRAVITY] (Pho),HR2,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,957971,Kano - Prima Stella [Freedom] (Fycho),HR3,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,953945,Jimmy Weckl - Get Happy [MASTER] (buhei),HR4,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,248474,senya - Magica [SatelliteFrostMix] (Satellite),DT1,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,711305,Fall Out Boy - Alone Together (Krewella Remix) [Kyshiro's Light Insane] (Aia),DT2,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1543369,XX:me - Torikago [Jian] (Kibbleru),DT3,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1858802,zts - death(from stupefaction) [The Portal Demon] (Mirash),DT4,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,1520526,Asriel - ABYSS [Akogare] (idke),TB,osu!RunnerUps 1v1 Summer Showdown Grand Finals,5000-10000
,,,,,
,2195938,Roselia - LOUDER [Amateurre's EXPERT] (SkyFlame),NM1,5 Digits Summer Cup Qualifiers,10000-100000
,2365928,ZUN remixed by LeaF - Resurrection Spell [Extra Stage] (emu1337),NM2,5 Digits Summer Cup Qualifiers,10000-100000
,1639734,"HyperJuice - City Lights feat. EVO+, Jinmenusagi (Zekk Remix) [Reminiscence] (Plaudible)",NM3,5 Digits Summer Cup Qualifiers,10000-100000
,701033,Nanahoshi Kangengakudan - Meikaruza [Extra] (pkk),NM4,5 Digits Summer Cup Qualifiers,10000-100000
,1082403,a_hisa - Tokei no Heya to Seishin Sekai [Horologe] (Asahina Momoko),HD1,5 Digits Summer Cup Qualifiers,10000-100000
,2287357,RADWIMPS - Zen Zen Zense (movie ver.) [Lasse's Expert] (Realazy),HD2,5 Digits Summer Cup Qualifiers,10000-100000
,2206972,Eve - Outsider [Extra] (AirinCat),HR1,5 Digits Summer Cup Qualifiers,10000-100000
,2321171,lapix - Nexta [Spork Lover's EXHAUST] (Realazy),HR2,5 Digits Summer Cup Qualifiers,10000-100000
,1068704,Ceui - Stigmata [Collab Insane] (Shad0w1and),DT1,5 Digits Summer Cup Qualifiers,10000-100000
,1717855,t+pazolite - Party in the HOLLOWood feat. Nanahira [HYper] (eiri-),DT2,5 Digits Summer Cup Qualifiers,10000-100000
,,,,,
,1493345,REOL - Endless Line [Infinite] (DeRandom Otaku),NM1,5 Digits Summer Cup Round of 16,10000-100000
,2067141,xi - Ascension to Heaven [Extra] (-Tynamo),NM2,5 Digits Summer Cup Round of 16,10000-100000
,1694553,factal - Wake Up While Sleeping [Ambrew's Extreme] (Sharu),NM3,5 Digits Summer Cup Round of 16,10000-100000
,1887289,Megumi Hayashibara - Over Soul [Northern Lights] (xChorse),NM4,5 Digits Summer Cup Round of 16,10000-100000
,351996,Himeringo - Yotsuya-san ni Yoroshiku [Skystar's Extra] (RLC),NM5,5 Digits Summer Cup Round of 16,10000-100000
,2173973,Yellow Claw - Good Day feat. DJ Snake & Elliphant [Noble] (Xen),HD1,5 Digits Summer Cup Round of 16,10000-100000
,755900,ETIA. - Lost Love [Last Eve] (JJburstOwO),HD2,5 Digits Summer Cup Round of 16,10000-100000
,171678,Nekomata Master - Smile of Split [Insane] (Charles445),HD3,5 Digits Summer Cup Round of 16,10000-100000
