,,,,,
,ID,Title,Mod,Tournament - Stage,Rank Range
,3082607,deleted beatmap,NM3,Diao's Draftphism Tournament Finals,1-∞
,1578351,factal - Wake Up While Sleeping [Decubitus Paralitis] (Nokris),NM4,Diao's Draftphism Tournament Finals,1-∞
,1347584,The ghost Of 3.13 - Daydream [ghost] (orinel),NM5,Diao's Draftphism Tournament Finals,1-∞
,2658004,LeaF - Monkey Business -Satire mix- [chill's Hidden Extra] (waefwerf),NM6,Diao's Draftphism Tournament Finals,1-∞
,2741605,syatten remixed celas - Bird Sprite -Awakening of Light- [LMT's Extra] (emu1337),HD1,Diao's Draftphism Tournament Finals,1-∞
,1895993,MYTH & ROID - L.L.L. [Lust] (Kalibe),HD2,Diao's Draftphism Tournament Finals,1-∞
,2833226,Jun Kuroda - Cybernetics [Heatwave's Expert] (Altai),HD3,Diao's Draftphism Tournament Finals,1-∞
,2277126,Kola Kid - timer [Extra] (Mirash),HR1,Diao's Draftphism Tournament Finals,1-∞
,2446555,Natsume Itsuki - Beginning [Prologue] (Garden),HR2,Diao's Draftphism Tournament Finals,1-∞
,2624071,Rin - Eientewi set 13 ~ Extend Ash [Lunatic] (Halfslashed),HR3,Diao's Draftphism Tournament Finals,1-∞
,2434490,Inui Toko - Kimagure Romantic [Amateurre & sanairrt's Insane] (newton-),DT1,Diao's Draftphism Tournament Finals,1-∞
,3082600,deleted beatmap,DT2,Diao's Draftphism Tournament Finals,1-∞
,1618984,mafumafu - Kakushigoto [NiNo's Light Insane.] (Vert),DT3,Diao's Draftphism Tournament Finals,1-∞
,3084146,deleted beatmap,DT4,Diao's Draftphism Tournament Finals,1-∞
,2202224,nana(Sevencolors) - chameleon [Ojou] (RVMathew),FM1,Diao's Draftphism Tournament Finals,1-∞
,2444971,LeaF - Poison AND/OR Affection [Extra] (Flask),FM2,Diao's Draftphism Tournament Finals,1-∞
,3078649,Levaslater - NNRT [cs3.5] (Harrharrqi),FM3,Diao's Draftphism Tournament Finals,1-∞
,911537,M2U & NICODE - Lune [[ -Scarlet- ]'s Extra] (Taeyang),FM4,Diao's Draftphism Tournament Finals,1-∞
,2548533,Yousei Teikoku - Valkyrja [Despair] (Mordred),TB1,Diao's Draftphism Tournament Finals,1-∞
,2971892,Dirty Loops - Next To You [Lost in Paradise] (Mir),TB2,Diao's Draftphism Tournament Finals,1-∞
,2171844,Street - 2D Universe [Dimensions feat. Panda] (TheBlank),TB3,Diao's Draftphism Tournament Finals,1-∞
,,,,,
,3081546,Roselia - ZEAL of proud [Radiant] (SkyFlame),NM1,Diao's Draftphism Tournament GrandFinals,1-∞
,657917,xi - Blue Zenith [ktgster's Extreme] (Asphyxia),NM2,Diao's Draftphism Tournament GrandFinals,1-∞
,2596847,TUYU - Rock na Kimi to wa Owakare da [Nathan's Extra] (Seros),NM3,Diao's Draftphism Tournament GrandFinals,1-∞
,2722429,Zekk - Fluctuation [Collab Extra] (Acylica),NM4,Diao's Draftphism Tournament GrandFinals,1-∞
,3094844,deleted beatmap,NM5,Diao's Draftphism Tournament GrandFinals,1-∞
,1911962,DJ Totoriott - Chloe [Mystery] (DeviousPanda),NM6,Diao's Draftphism Tournament GrandFinals,1-∞
,2487840,Cranky - The Five [Short Edit] [Five] (AJT),HD1,Diao's Draftphism Tournament GrandFinals,1-∞
,2838224,lasah - MOTHER [Enon's Farewell] (Cellina),HD2,Diao's Draftphism Tournament GrandFinals,1-∞
,2771171,HuMeR - ChaserXX [Cybernetics] (Hishiro Chizuru),HD3,Diao's Draftphism Tournament GrandFinals,1-∞
,2892696,La priere - Senjou no Utahime [Expert] (Hinsvar),HR1,Diao's Draftphism Tournament GrandFinals,1-∞
,2703869,Imy - Beyond the despair [Abysm] (Riana),HR2,Diao's Draftphism Tournament GrandFinals,1-∞
,2137969,Camellia - KillerBeast [Reform's Extra] (Mir),HR3,Diao's Draftphism Tournament GrandFinals,1-∞
,2300226,Shirakami Fubuki - Say! Fanfare! [Corn!] (Amateurre),DT1,Diao's Draftphism Tournament GrandFinals,1-∞
,2689570,Team Grimoire - Grimoire of Blue [Insane] (Seto Kousuke),DT2,Diao's Draftphism Tournament GrandFinals,1-∞
,2025832,Loki - With Fire and Sword (2013) [Insane] (Daycore),DT3,Diao's Draftphism Tournament GrandFinals,1-∞
,2517688,qfeileadh - breathe [Another] (ktgster),DT4,Diao's Draftphism Tournament GrandFinals,1-∞
,2359580,96neko - Miracle Shopping [Don Quixote] (Demonical),FM1,Diao's Draftphism Tournament GrandFinals,1-∞
,2638888,Niji no Conquistador - Zutto Summer de Koishiteru [Akitoshi's Extreme] (Sotarks),FM2,Diao's Draftphism Tournament GrandFinals,1-∞
,3093500,fallen shepherd feat. RabbiTon Strings - ENDYMION [Flask(fast)(instant)(ar nine)] (Acylica),FM3,Diao's Draftphism Tournament GrandFinals,1-∞
,2857448,Risshuu feat. Choko - Take [Yoshino's Extra] (yf_bmp),FM4,Diao's Draftphism Tournament GrandFinals,1-∞
,2556233,"MY FIRST STORY feat. chelly (EGOIST) - 1,000,000 TIMES [1,000,000 NERFS] (Sing)",TB1,Diao's Draftphism Tournament GrandFinals,1-∞
,2998515,Ghost-Note - Shrill Tones [Enter The Funk Zone] (over_loadcode),TB2,Diao's Draftphism Tournament GrandFinals,1-∞
,2907457,"Camellia feat. Kagekiha Gakusei - Lowermost revolt (""Jeremiad"" Long ver.) [Insubordination] (h i f u)",TB3,Diao's Draftphism Tournament GrandFinals,1-∞
,,,,,
,2778208,ReoNa - ANIMA [DAILYCARE'S EXTRA] (SkyFlame),NM1,Gasha Cup 2 Qualifiers,1k - 15k
,2764088,Kurokotei - Chronostasis [Extra] (knowledgeking),NM2,Gasha Cup 2 Qualifiers,1k - 15k
,2161658,Utsu-P - Corona [Mirash's Extra] (Net0),NM3,Gasha Cup 2 Qualifiers,1k - 15k
,2785316,MYUKKE. - re[in]flaw [in[co]rect] (captin1),NM4,Gasha Cup 2 Qualifiers,1k - 15k
,2379722,Sota Fujimori - OZONE [Cub's O3] (Feiri),HD1,Gasha Cup 2 Qualifiers,1k - 15k
,2866814,40mP feat. Chano - Yuugure One Room [Silent Sunset] (vekt0r),HD2,Gasha Cup 2 Qualifiers,1k - 15k
,2730748,BUMP OF CHICKEN - Makka na Sora o Mita Darou ka [MommyGlaZeE Collab] (CoLouRed GlaZeE),HR1,Gasha Cup 2 Qualifiers,1k - 15k
,2055981,Fractal Dreamers - Monolithia [Extra] (Yugu),HR2,Gasha Cup 2 Qualifiers,1k - 15k
,2787474,Diao Ye Zong feat. Meramipop - Sekaijuu no Dare yori mo [Lunatic] (Nao Tomori),DT1,Gasha Cup 2 Qualifiers,1k - 15k
,56560,MK feat. CAMRY + mi-mi - Treasure [Insane] (aesopl19193),DT2,Gasha Cup 2 Qualifiers,1k - 15k
,,,,,
,2689519,Hoshimachi Suisei & Amane Kanata - Tsukiakari [Moonlight] (Amateurre),NM1,Gasha Cup 2 Quarterfinals,1k - 15k
,2831724,celas - Azul (Remix) [Extra] (Satellite),NM2,Gasha Cup 2 Quarterfinals,1k - 15k
,2952884,MIOYAMAZAKI - Menhera Koufukuron [Collab] (Meg),NM3,Gasha Cup 2 Quarterfinals,1k - 15k
,2896717,siqlo - parsley [collab cilantro] (Chompy),NM4,Gasha Cup 2 Quarterfinals,1k - 15k
,2650676,"UNDEAD CORPORATION - Bleed, hate, curse, and die [Bleed] (Weriko)",NM5,Gasha Cup 2 Quarterfinals,1k - 15k
,2408391,isubokuro - Aun no Beats [Answer] (Beren),NM6,Gasha Cup 2 Quarterfinals,1k - 15k
,2561147,TUYU - Namikare [Collab Extra] (Keqing),HD1,Gasha Cup 2 Quarterfinals,1k - 15k
,2877776,Falcom Sound Team jdk - A-TO-Z [Reiji Maigo's Insane] (Shurelia),HD2,Gasha Cup 2 Quarterfinals,1k - 15k
,2362076,PSYQUI feat. mikanzil - Bye or not [Do you remember?] (skytuna),HD3,Gasha Cup 2 Quarterfinals,1k - 15k
,2768610,BUTAOTOME - Kyouen [Extra Stage] (Leader),HR1,Gasha Cup 2 Quarterfinals,1k - 15k
,3007672,Hoshimachi Suisei - KING [Moeneot's Expert] (-Aqua),HR2,Gasha Cup 2 Quarterfinals,1k - 15k
,2904100,Chinozo - Good-bye sengen [Don't mind me] (Ryuusei Aika),HR3,Gasha Cup 2 Quarterfinals,1k - 15k
,2267272,Akatsuki Records - Taiyou no Hana -Eternal Summer- [You're Beautiful] (SMOKELIND),DT1,Gasha Cup 2 Quarterfinals,1k - 15k
,2891411,kozato - Tsuki -Yue- [Kuse's Insane] (Gust),DT2,Gasha Cup 2 Quarterfinals,1k - 15k
,86219,Choucho - When the First Love Ends [Collab] (MeLLoN),DT3,Gasha Cup 2 Quarterfinals,1k - 15k
,2831360,Amidst - Fate [insane] (Aeril),DT4,Gasha Cup 2 Quarterfinals,1k - 15k
,2854062,maki ligon - Among Us / Eurobeat Remix [Impostor Drift] (Wither),FM1,Gasha Cup 2 Quarterfinals,1k - 15k
,2500705,Kairiki bear feat. Hatsune Miku - Telesto Teles [wafer's Expert] (Ryuusei Aika),FM2,Gasha Cup 2 Quarterfinals,1k - 15k
,313429,oreoreusagi - Kimikagesou no Itomagoi [Farewell] (RLC),FM3,Gasha Cup 2 Quarterfinals,1k - 15k
,2628833,Imy - Tsuioku no Kakera [The Precious Memories I Can't Forget] (Hey lululu),TB,Gasha Cup 2 Quarterfinals,1k - 15k
,,,,,
,2777125,iMarine (CV: Uchida Aya) - DEEP BLUE SONG [HvicKoori225's Uta] (MiyohashiKoori),NM1,Gasha Cup 2 Semifinals,1k - 15k
,3046849,Prim - Koisuru*Uchuu Sensou!! [<3] (knowledgeking),NM2,Gasha Cup 2 Semifinals,1k - 15k
,2979585,Imy - Meteora [Riana's Extra] (MiyohashiKoori),NM3,Gasha Cup 2 Semifinals,1k - 15k
,2621145,aran - Xperanza [Another] (Yusomi),NM4,Gasha Cup 2 Semifinals,1k - 15k
,2892136,UNDEAD CORPORATION - Too Sweet [Saccharine] (xidorn),NM5,Gasha Cup 2 Semifinals,1k - 15k
,2623955,PSYQUI - Multicoloured [chonk] (yaspo),NM6,Gasha Cup 2 Semifinals,1k - 15k
,2346531,ELFENSJoN - Hoshikuzu no Rinne [Extra] (Smoke),HD1,Gasha Cup 2 Semifinals,1k - 15k
,2631202,Silentroom - Alt Futur [Expert] (Lasse),HD2,Gasha Cup 2 Semifinals,1k - 15k
,2680934,POLKADOT STINGRAY - FREE [EXTRA] (Flake),HD3,Gasha Cup 2 Semifinals,1k - 15k
,2189653,MY FIRST STORY - Mukoku [Extra] (AirinCat),HR1,Gasha Cup 2 Semifinals,1k - 15k
,2415770,Hino Isuka - Moonheart (Mameyudoufu Remix) [Extra] (captin1),HR2,Gasha Cup 2 Semifinals,1k - 15k
,1846365,nora2r - ULTRA B+K [ULTRA Collab] (Shirasaka Koume),HR3,Gasha Cup 2 Semifinals,1k - 15k
,1178758,yuiko - GLORIOUS DAYS [Farewell] (Garden),DT1,Gasha Cup 2 Semifinals,1k - 15k
,2633777,KAMELOT - Kevlar Skin [Insane] (LMT),DT2,Gasha Cup 2 Semifinals,1k - 15k
,2709016,BAND-MAID - Spirit!! [Insane!!] (Lasse),DT3,Gasha Cup 2 Semifinals,1k - 15k
,2158968,Aiobahn - Sugiyuku Hi to Kimi e (feat. nayuta) [Feelings] (toseethefuture),DT4,Gasha Cup 2 Semifinals,1k - 15k
,1618504,"Hello, Happy World! - Goka! Gokai!? Phantom Thief! [High Tension] (Atalanta)",FM1,Gasha Cup 2 Semifinals,1k - 15k
,2722655,inabakumori - Lagtrain [Repetition] (Shii),FM2,Gasha Cup 2 Semifinals,1k - 15k
,2831708,LeaF - Kyouki Ranbu [Extreme] (rollpan),FM3,Gasha Cup 2 Semifinals,1k - 15k
,2558055,Ariabl'eyeS - Arcadia [Lunar Eclipse] (Hey lululu),TB,Gasha Cup 2 Semifinals,1k - 15k
,,,,,
,2266069,ELFENSJoN - Shiroki Yume wa Madara ni [Extreme] (Nao Tomori),NM1,Gasha Cup 2 Finals,1k - 15k
,2970030,Camellia feat. Aitsuki Nakuru - Oborozuki Oou Kumo wo mo Sakinu [Tenebrae of Regina] (knowledgeking),NM2,Gasha Cup 2 Finals,1k - 15k
,2717891,POLKADOT STINGRAY - Keshin [Deceit] (Keqing),NM3,Gasha Cup 2 Finals,1k - 15k
,2402482,Getty vs. DJ DiA - Antifront Gears [captin's Extra] (Realazy),NM4,Gasha Cup 2 Finals,1k - 15k
,2288722,Spire - sayonara [240] (Seamob),NM5,Gasha Cup 2 Finals,1k - 15k
,3008935,"Frums (unknown ""lambda"") - 19ZZ [challenge] (wakaba)",NM6,Gasha Cup 2 Finals,1k - 15k
,2581860,"THE BINARY - Hana ni Ame o, Kimi ni Uta o [A world without color] (NeonLights)",HD1,Gasha Cup 2 Finals,1k - 15k
,2038619,KIDS SEE GHOSTS - Feel The Love [living nightmares] (Smokeman),HD2,Gasha Cup 2 Finals,1k - 15k
,2812266,lical - nyctalopia [collab extreme] (Raijodo),HD3,Gasha Cup 2 Finals,1k - 15k
,2837137,lasah - MOTHER [Reminiscence] (Cellina),HR1,Gasha Cup 2 Finals,1k - 15k
,2434361,Kagetora. - Narcissus at Oasis -Kagetora. style- [Cub's Blooming Flower Extra] (X Light),HR2,Gasha Cup 2 Finals,1k - 15k
,3020545,MYUKKE. - Ginevra [Madiba] (wafer),HR3,Gasha Cup 2 Finals,1k - 15k
,1127521,Takigawa Alisa - Lost Love Letter [Insane] (Gaia),DT1,Gasha Cup 2 Finals,1k - 15k
,766504,Gentle Stick X M2U - Ineffabilis [-kevincela-'s Insane] (buhei),DT2,Gasha Cup 2 Finals,1k - 15k
,3001358,Tatsh - Lunatic Tears... (Tatsh Remix) [Insane] (Mordred),DT3,Gasha Cup 2 Finals,1k - 15k
,1322582,the GazettE - MALFORMED BOX / INSIDE BEAST [Insane] (Vell),DT4,Gasha Cup 2 Finals,1k - 15k
,2981274,Ado - Odo [K.O.] (Beren),FM1,Gasha Cup 2 Finals,1k - 15k
,2662619,Kawada Mami - Borderland [Extra] (Reiji Maigo),FM2,Gasha Cup 2 Finals,1k - 15k
,2249015,Whispered - Exile of the Floating World [Gabdu09's Extra] (MrKosiej),FM3,Gasha Cup 2 Finals,1k - 15k
,2538500,LeaF - Wizdomiot (extended ver.) [Curse] (Shurelia),TB,Gasha Cup 2 Finals,1k - 15k
,,,,,
,2719386,"LiSA - Thrill, Risk, Heartless [Lethality OWC HR1 [cs4 edit]] (SkyFlame)",NM1,Gasha Cup 2 GrandFinals,1k - 15k
,3082675,xi - Garyou Tensei [Zephyr] (knowledgeking),NM2,Gasha Cup 2 GrandFinals,1k - 15k
,2668591,I love you Orchestra - Tenshin -Trigger ver.- [Expert] (Mirash),NM3,Gasha Cup 2 GrandFinals,1k - 15k
,2295254,REDALiCE vs. USAO - SAIKYO STRONGER [THE STRONGEST CHALLENGE] (Otosaka-Yu),NM4,Gasha Cup 2 GrandFinals,1k - 15k
,2881155,"cosMo@bousouP feat. Hatsune Miku, GUMI - Monochrome Voice [Anti the ""OJT"" HOLIC] (rollpan)",NM5,Gasha Cup 2 GrandFinals,1k - 15k
,2739798,Ado - USSEEWA [?] (Ryuusei Aika),NM6,Gasha Cup 2 GrandFinals,1k - 15k
,2490524,Marmalade butcher - Amanita [Collab Extra] (xbopost),HD1,Gasha Cup 2 GrandFinals,1k - 15k
,2942890,Yonezu Kenshi - MAD HEAD LOVE [CRAZY] (Keqing),HD2,Gasha Cup 2 GrandFinals,1k - 15k
,2660097,Camellia - Compute It With Some Devilish Alcoholic Steampunk Engines [Retrofuturism] (DeRandom Otaku),HD3,Gasha Cup 2 GrandFinals,1k - 15k
,2048601,SteelEmissary - Heat Haze Days [ver. Sansloid] [eh?!] (Marianna),HR1,Gasha Cup 2 GrandFinals,1k - 15k
,2291704,Atsushi - Kessen [Muya's Expert] (Yusomi),HR2,Gasha Cup 2 GrandFinals,1k - 15k
,2568326,MYUKKE. - The 89's Momentum [Cubby & Yusomi Extreme] (Cubby),HR3,Gasha Cup 2 GrandFinals,1k - 15k
,3007185,Ishihara Kaori - Plastic Smile [Together] (Astronic),DT1,Gasha Cup 2 GrandFinals,1k - 15k
,1555717,EPICA - Wings of Freedom [Victoria] (Sieg),DT2,Gasha Cup 2 GrandFinals,1k - 15k
,90651,hapi - Golden Sun [Lunatic] ([Takuya]),DT3,Gasha Cup 2 GrandFinals,1k - 15k
,65756,Aya Ishihara - Reset (Full ver) [Madness] (Bikko),DT4,Gasha Cup 2 GrandFinals,1k - 15k
,2651889,ICE - Entrance [Eingang] (Icekalt),FM1,Gasha Cup 2 GrandFinals,1k - 15k
,2260687,ani - D R G [Expert] (Mordred),FM2,Gasha Cup 2 GrandFinals,1k - 15k
,3010882,Zmey Gorynich - Sorochinskaya Yarmarka [Seni's Extreme] (Mazzerin),FM3,Gasha Cup 2 GrandFinals,1k - 15k
,2882501,Camellia - Z:iRNiTRA [F:iNaLE] (JeZag),TB,Gasha Cup 2 GrandFinals,1k - 15k
,,,,,
,857586,nano - Bull's Eye [Last Trigger] (Asphyxia),NM1,osu!content tournament 2021 Qualifiers,1-∞
,3092421,EBICO - Persephone [Romance [NERF]] (FrenZ396),NM2,osu!content tournament 2021 Qualifiers,1-∞
,1885112,KOTONOHOUSE - PRESS START! [!!!] (Nathan),NM3,osu!content tournament 2021 Qualifiers,1-∞
,2220926,EmoCo. - This Club is not 4 U [#3: Seolv's Expert] (Ellyu),NM4,osu!content tournament 2021 Qualifiers,1-∞
,2371574,KOTOKO - jihad [Insane+] (Mariko Sakuragi),HD1,osu!content tournament 2021 Qualifiers,1-∞
,1225565,USAO - Boss Rush [Maniac] (eeezzzeee),HD2,osu!content tournament 2021 Qualifiers,1-∞
,1121983,Kawada Mami - Serment [Extra] (captin1),HR1,osu!content tournament 2021 Qualifiers,1-∞
,2532231,LCA - Sayo Shigure no Uta [Nocturnal] (Yooh),HR2,osu!content tournament 2021 Qualifiers,1-∞
,2950591,Yonekura Chihiro - Be braver! [Shizurre's Insane] (Shikibe Mayu),DT1,osu!content tournament 2021 Qualifiers,1-∞
,140886,nano - magenta [Insane] (LunarSakuya),DT2,osu!content tournament 2021 Qualifiers,1-∞
,,,,,
,2635397,AliA - joker [nelliel & silky's extra] (Nelliel),NM1,osu!content tournament 2021 Round of 32,1-∞
,1766668,xi - Niflheimr [Mist] (Atsuro),NM2,osu!content tournament 2021 Round of 32,1-∞
,2465287,Maoki Yamamoto - PIRATES BANQUET [EXTRA] (thzz),NM3,osu!content tournament 2021 Round of 32,1-∞
,637391,Expander - aura [Beyond Extreme] (Midge),NM4,osu!content tournament 2021 Round of 32,1-∞
,3107447,Kobaryo - Perfect Neglect [the first] (xidorn),NM5,osu!content tournament 2021 Round of 32,1-∞
,2900597,Kotone - PUNISHMENT [Extra] (Shiino),HD1,osu!content tournament 2021 Round of 32,1-∞
,2670869,Tatsh - Zenius -I- vanisher [Another] (Matrix),HD2,osu!content tournament 2021 Round of 32,1-∞
,2964306,Morimori Atsushi - Toono Gensou Monogatari (MRM REMIX) [Extra] (-Syncro),HD3,osu!content tournament 2021 Round of 32,1-∞
,2457055,Katakiri Rekka & Suzuyu - Girl meets Love [Rizia's Extra] (Lasse),HR1,osu!content tournament 2021 Round of 32,1-∞
,1270701,DJ Swan - Beautiful Angel [Heatherfield's Another] (rs_fadeaway),HR2,osu!content tournament 2021 Round of 32,1-∞
,554287,M2U - Masquerade [Extreme] (Melt),HR3,osu!content tournament 2021 Round of 32,1-∞
,2450933,Sakura Miko - Sakurakaze [Insane] (-Atri-),DT1,osu!content tournament 2021 Round of 32,1-∞
,772983,yak_won - Sewing Machine [Insane] (ktgster),DT2,osu!content tournament 2021 Round of 32,1-∞
,2740523,daisan - Deepsea Moonlight [REIJI'S INSANE] (Pennek),DT3,osu!content tournament 2021 Round of 32,1-∞
,1420353,LiSA - Rising Hope (LU-I Remix) [Irregularity] (Ohwow),TB,osu!content tournament 2021 Round of 32,1-∞
,,,,,
,2883760,Poppin'Party - Cherry Bomb [Love] ([Karcher]),NM1,osu!content tournament 2021 Round of 16,1-∞
,2680853,Ice - Amber Wishes [Extra] (jordanlr7),NM2,osu!content tournament 2021 Round of 16,1-∞
,2756144,URBANGARDE - BAERUNA [BLOSSOM] (Agatsu),NM3,osu!content tournament 2021 Round of 16,1-∞
,1014879,"IA - Not Found [Error 404: ""Dream will never come true""] (Chaoslitz)",NM4,osu!content tournament 2021 Round of 16,1-∞
,3117956,katagiri - Naopura2000 -Daybreak- [the second] (xidorn),NM5,osu!content tournament 2021 Round of 16,1-∞
,2349207,ELFENSJoN - Akayake no Majo [Kalibe x lu^3's Extra] (Hey lululu),HD1,osu!content tournament 2021 Round of 16,1-∞
,102441,ParagonX9 - Chaoz Japan [Chaos] (Mustaash),HD2,osu!content tournament 2021 Round of 16,1-∞
,2414572,Sorry about my face - dsa [alluring comfort] (Jere),HD3,osu!content tournament 2021 Round of 16,1-∞
,2788239,Kito Akari - Kimi no Tonari de [Lemaire's Extra] (-Brethia),HR1,osu!content tournament 2021 Round of 16,1-∞
,200536,ZUN - Futatsuiwa From Sado (Spirit World) [Overdrive] (Parachute),HR2,osu!content tournament 2021 Round of 16,1-∞
,2588702,Hoshimachi Suisei - NEXT COLOR PLANET [Lortus' Shiny Expert] (Amateurre),HR3,osu!content tournament 2021 Round of 16,1-∞
,591657,Mami Kawada - sense [Insane] (Gaia),DT1,osu!content tournament 2021 Round of 16,1-∞
,99997,Chris Brown Feat. Busta Rhymes & Lil Wayne - Look At Me Now [Insane] (Mafiamaster),DT2,osu!content tournament 2021 Round of 16,1-∞
,1562,KOTOKO - agony [Insane] (K-S-O),DT3,osu!content tournament 2021 Round of 16,1-∞
,2389485,Ayane - Arrival of Tears [Oblivion] (Shocko),TB,osu!content tournament 2021 Round of 16,1-∞
,,,,,
,1957283,Roselia - BRAVE JEWEL [Radiant] (Lortus),NM1,osu!content tournament 2021 Quarterfinals,1-∞
,750244,Silver Forest feat.Aki - Yami no Mahou Shoujo [Lunatic] (-Maruk-),NM2,osu!content tournament 2021 Quarterfinals,1-∞
,3106044,PulmoLight - High Time Parade [SC21] (melwoine),NM3,osu!content tournament 2021 Quarterfinals,1-∞
,2831915,Sano Nobuyoshi - Duration [Halgoh's Galaxy] (Acylica),NM4,osu!content tournament 2021 Quarterfinals,1-∞
,3129534,Diceros Bicornis - ReviveR [the third] (xidorn),NM5,osu!content tournament 2021 Quarterfinals,1-∞
,2756784,"MORGENSHTERN - DOMOFON / CHICHA (feat. SLAVA MARLOW, Frame Tamer) [Expert] (kuyusu)",NM6,osu!content tournament 2021 Quarterfinals,1-∞
,2845448,CHiCO with HoneyWorks - Kimi ga Sora Koso Kanashikere [GlaZeEMyMommy] (CoLouRed GlaZeE),HD1,osu!content tournament 2021 Quarterfinals,1-∞
,201779,An - artcore JINJA [429's Insane] (kiri09),HD2,osu!content tournament 2021 Quarterfinals,1-∞
,2442117,lapix - Nothing but Theory [nautzz's Extra] (dkblaze),HD3,osu!content tournament 2021 Quarterfinals,1-∞
,1656233,Getty vs. DJ DiA - Ops:Code -Rapture- [sahuang's Extra] (Realazy),HD4,osu!content tournament 2021 Quarterfinals,1-∞
,2219645,Douglas Robb (Hoobastank) - Fist Bump [Jval's Finale Expert] (Xandit),HR1,osu!content tournament 2021 Quarterfinals,1-∞
,2301694,onoken - Amnolys [Koiyuki's Schwarzes Extrem] (DreaM117er),HR2,osu!content tournament 2021 Quarterfinals,1-∞
,1922693,Seatbelts - Tank! [Bang!] (Monstrata),HR3,osu!content tournament 2021 Quarterfinals,1-∞
,2489835,An - Amrita feat. Baru [Immortality] (-Tochi),HR4,osu!content tournament 2021 Quarterfinals,1-∞
,2696241,Mitsuki Kotono - Fuyu ni Saku Hana [Suou's Insane] (mnyui),DT1,osu!content tournament 2021 Quarterfinals,1-∞
,2613167,Lime - Noblesse Gloria [Gloria] (yaspo),DT2,osu!content tournament 2021 Quarterfinals,1-∞
,2624225,Endorfin. - Raindrop Caffe Latte [Insane] (ImpurePug),DT3,osu!content tournament 2021 Quarterfinals,1-∞
,2783765,Virt - Choppastyle [StarCastler's Insane] (YokesPai),DT4,osu!content tournament 2021 Quarterfinals,1-∞
,2456930,Suzuki Konomi - Redo (LU-I Remix) [Re:Mix] (Ohwow),TB,osu!content tournament 2021 Quarterfinals,1-∞
,,,,,
,2140939,nano - Nevereverland [Relentless] (jas),NM1,osu!content tournament 2021 Semifinals,1-∞
,1158582,xi - Ascension to Heaven [Drop to Nether] (_Yiiiii),NM2,osu!content tournament 2021 Semifinals,1-∞
,2251000,Coda - BLOODY STREAM [LINEAGE] (Yudragen),NM3,osu!content tournament 2021 Semifinals,1-∞
,2502505,Dictate - IMITATE [PorkChop Collab] (Fisky),NM4,osu!content tournament 2021 Semifinals,1-∞
,3143545,xi - Heavenly Blast [the fourth] (xidorn),NM5,osu!content tournament 2021 Semifinals,1-∞
,2955142,Alice Schach and the Magic Orchestra - The eve of epokhe [movement mapping] (captin1),NM6,osu!content tournament 2021 Semifinals,1-∞
,2522710,Denkishiki Karen Ongaku Shuudan - counterattack [pog] (LMT),HD1,osu!content tournament 2021 Semifinals,1-∞
,2800493,Hijirime Laeria - stlaeria [Salvation] (Hinsvar),HD2,osu!content tournament 2021 Semifinals,1-∞
,2865359,tokiwa - Syuou Sange [Nanachi's Sakurafubuki] (AyayaBob),HD3,osu!content tournament 2021 Semifinals,1-∞
,2569284,kobasolo - Haru ni Yuraredo Kimi Omou (feat. Kopi) [yura yura] (Raijodo),HD4,osu!content tournament 2021 Semifinals,1-∞
,1374121,Hinatabi Bitter Sweets & Coconatsu - Chocolate Smile [Love] (Hakurei Yoru),HR1,osu!content tournament 2021 Semifinals,1-∞
,2719429,Ayase Rie - Hijitsuzaikei Joshitachi wa Dou Surya Ii Desu ka? [Expert] (Lasse),HR2,osu!content tournament 2021 Semifinals,1-∞
,2561965,LeaF - Monkey Business -Satire mix- [Yokes' Extra] (waefwerf),HR3,osu!content tournament 2021 Semifinals,1-∞
,2505289,Chibanyan vs. Otogibara Era - GOMIKASU -Original Mix- [Extra] (buhei),HR4,osu!content tournament 2021 Semifinals,1-∞
,2675038,ClariS - Connect [Insane] (Azunyan-),DT1,osu!content tournament 2021 Semifinals,1-∞
,2997337,Sewerslvt - Newlove [Nuvolina's Insane] (DTM9 Nowa),DT2,osu!content tournament 2021 Semifinals,1-∞
,2976155,KOTOKO - U [Insane] (Lasse),DT3,osu!content tournament 2021 Semifinals,1-∞
,2517688,qfeileadh - breathe [Another] (ktgster),DT4,osu!content tournament 2021 Semifinals,1-∞
,2664884,FELT - Lost My Way [Tenth Desire] (Moete),TB,osu!content tournament 2021 Semifinals,1-∞
,,,,,
,2173926,Roselia - LOUDER [EVEN LOUDER] (SkyFlame),NM1,osu!content tournament 2021 Finals,1-∞
,2082007,K A Z M A S A - Bon Appetit S (Oldskool HappyHardcore Remix) (Short Ver.) [blend s (200 bpm)] (BarkingMadDog),NM2,osu!content tournament 2021 Finals,1-∞
,2992795,inabakumori - Lost Umbrella [Jounzan's PTSD Extra] (Ryuusei Aika),NM3,osu!content tournament 2021 Finals,1-∞
,2916573,"BEMANI Sound Team ""Expander"" - STOIC HYPOTHESIS [Crack] (Feiri)",NM4,osu!content tournament 2021 Finals,1-∞
,3154742,"Camellia as ""Bang Riot"" - Blastix Riotz [the fifth] (xidorn)",NM5,osu!content tournament 2021 Finals,1-∞
,2606223,dj watermelon 842 - POSOSI MUSIC [robky] (smozit),NM6,osu!content tournament 2021 Finals,1-∞
